gridpoin_ID XDisplacement(m) YDisplacement(m) ZDisplacement(m)
16956 0 0.000991613 -0.000397156 
16957 4.2633e-05 0.000898656 -0.000369623 
16958 3.56134e-05 0.000906675 -0.000378215 
16959 2.74985e-05 0.000912066 -0.000385006 
16960 1.86778e-05 0.000915331 -0.000389908 
16961 9.44574e-06 0.000917019 -0.000392925 
16962 0 0.000917576 -0.000393924 
16963 4.26682e-05 0.000831602 -0.000370926 
16964 3.54248e-05 0.000838256 -0.000377576 
16965 2.72525e-05 0.000842818 -0.000382823 
16966 1.84641e-05 0.000845675 -0.000386622 
16967 9.32352e-06 0.00084721 -0.000388915 
16968 0 0.000847716 -0.000389702 
16969 4.1208e-05 0.000769115 -0.000369171 
16970 3.40336e-05 0.000774695 -0.000374432 
16971 2.60968e-05 0.000778568 -0.000378597 
16972 1.76452e-05 0.000781045 -0.000381634 
16973 8.90266e-06 0.000782428 -0.000383465 
16974 0 0.000782874 -0.000384084 
16975 3.90241e-05 0.000711292 -0.000364953 
16976 3.2092e-05 0.000716023 -0.000369216 
16977 2.45352e-05 0.000719357 -0.000372622 
16978 1.65667e-05 0.000721529 -0.000375092 
16979 8.35002e-06 0.000722708 -0.000376574 
16980 0 0.000723105 -0.00037709 
16981 3.65482e-05 0.000658015 -0.000358864 
16982 2.99372e-05 0.000662043 -0.000362361 
16983 2.28217e-05 0.000664935 -0.000365143 
16984 1.53839e-05 0.000666805 -0.000367169 
16985 7.74406e-06 0.00066787 -0.00036839 
16986 0 0.000668203 -0.000368817 
16987 3.40089e-05 0.000608969 -0.000351261 
16988 2.77424e-05 0.000612428 -0.000354144 
16989 2.10822e-05 0.000614901 -0.000356459 
16990 1.41692e-05 0.00061653 -0.000358137 
16991 7.11954e-06 0.000617443 -0.000359152 
16992 0 0.000617748 -0.000359488 
16993 3.15207e-05 0.000563758 -0.00034258 
16994 2.56069e-05 0.000566727 -0.000344981 
16995 1.9392e-05 0.000568873 -0.000346896 
16996 1.30021e-05 0.000570278 -0.000348281 
16997 6.52199e-06 0.000571086 -0.00034909 
16998 0 0.000571353 -0.000349385 
16999 2.91417e-05 0.000522087 -0.00033311 
17000 2.35772e-05 0.000524645 -0.000335104 
17001 1.78016e-05 0.000526481 -0.0003367 
17002 1.19161e-05 0.000527684 -0.000337842 
17003 5.97084e-06 0.000528359 -0.000338548 
17004 0 0.000528589 -0.000338756 
17005 2.69075e-05 0.000483559 -0.000323142 
17006 2.16848e-05 0.000485763 -0.000324806 
17007 1.63217e-05 0.000487331 -0.000326118 
17008 1.09005e-05 0.000488389 -0.000327076 
17009 5.4552e-06 0.000488953 -0.000327654 
17010 0 0.000489154 -0.000327853 
17011 2.48458e-05 0.000447904 -0.000312872 
17012 1.99384e-05 0.000449789 -0.000314268 
17013 1.49571e-05 0.00045116 -0.000315382 
17014 9.9651e-06 0.000452053 -0.000316176 
17015 4.9826e-06 0.000452546 -0.000316649 
17016 0 0.000452705 -0.000316807 
17017 2.29496e-05 0.000414811 -0.000302507 
17018 1.83365e-05 0.000416438 -0.00030368 
17019 1.37033e-05 0.000417589 -0.000304614 
17020 9.10174e-06 0.000418371 -0.000305284 
17021 4.53869e-06 0.000418799 -0.000305684 
17022 0 0.000418915 -0.000305806 
17023 2.12061e-05 0.000384046 -0.000292226 
17024 1.68583e-05 0.000385431 -0.000293195 
17025 1.2547e-05 0.000386413 -0.000293963 
17026 8.31179e-06 0.000387065 -0.000294487 
17027 4.137e-06 0.00038742 -0.000294826 
17028 0 0.000387545 -0.00029492 
17029 1.96071e-05 0.000355326 -0.000282071 
17030 1.55152e-05 0.000356542 -0.000282871 
17031 1.15035e-05 0.000357369 -0.0002835 
17032 7.59466e-06 0.000357901 -0.000283963 
17033 3.77728e-06 0.00035821 -0.000284228 
17034 0 0.000358302 -0.000284309 
17035 1.81539e-05 0.000328531 -0.000272182 
17036 1.43027e-05 0.000329528 -0.00027283 
17037 1.05571e-05 0.000330244 -0.000273345 
17038 6.94625e-06 0.000330681 -0.000273696 
17039 3.44439e-06 0.000330926 -0.000273899 
17040 0 0.000331008 -0.000273949 
17041 1.68412e-05 0.000303399 -0.000262607 
17042 1.31935e-05 0.000304262 -0.000263148 
17043 9.69187e-06 0.000304845 -0.000263566 
17044 6.35254e-06 0.000305199 -0.000263846 
17045 3.14849e-06 0.000305418 -0.000264018 
17046 0 0.000305485 -0.000264076 
17047 1.56512e-05 0.00027983 -0.000253417 
17048 1.2191e-05 0.000280531 -0.000253856 
17049 8.91214e-06 0.000281012 -0.000254198 
17050 5.82144e-06 0.000281308 -0.000254418 
17051 2.87682e-06 0.000281482 -0.000254573 
17052 0 0.000281528 -0.000254621 
17053 1.45623e-05 0.000257653 -0.000244668 
17054 1.12769e-05 0.000258227 -0.000245031 
17055 8.19917e-06 0.000258623 -0.000245306 
17056 5.32997e-06 0.000258856 -0.000245499 
17057 2.6274e-06 0.000258975 -0.000245593 
17058 0 0.000259031 -0.000245612 
17059 1.35899e-05 0.000236725 -0.0002364 
17060 1.04643e-05 0.000237202 -0.000236695 
17061 7.56761e-06 0.000237505 -0.000236916 
17062 4.89496e-06 0.000237696 -0.00023705 
17063 2.40605e-06 0.000237778 -0.000237115 
17064 0 0.00023779 -0.000237124 
17065 1.26976e-05 0.000216961 -0.000228604 
17066 9.71629e-06 0.000217335 -0.000228835 
17067 6.98604e-06 0.000217583 -0.000229015 
17068 4.49968e-06 0.000217714 -0.000229142 
17069 2.2035e-06 0.000217783 -0.00022921 
17070 0 0.000217783 -0.000229235 
17071 1.18937e-05 0.000198218 -0.000221324 
17072 9.04192e-06 0.000198521 -0.000221521 
17073 6.46133e-06 0.000198686 -0.000221663 
17074 4.1412e-06 0.000198784 -0.000221771 
17075 2.02321e-06 0.000198837 -0.000221826 
17076 0 0.000198859 -0.000221842 
17077 1.1176e-05 0.000180415 -0.000214549 
17078 8.44143e-06 0.000180644 -0.000214725 
17079 5.99887e-06 0.000180778 -0.000214869 
17080 3.82422e-06 0.000180838 -0.000214957 
17081 1.86187e-06 0.000180856 -0.000214996 
17082 0 0.000180878 -0.000215006 
17083 1.05372e-05 0.000163437 -0.000208326 
17084 7.90397e-06 0.000163628 -0.000208489 
17085 5.57965e-06 0.000163715 -0.000208589 
17086 3.54161e-06 0.000163752 -0.000208654 
17087 1.71701e-06 0.000163779 -0.000208683 
17088 0 0.000163779 -0.000208684 
17089 9.96806e-06 0.000147254 -0.000202619 
17090 7.43122e-06 0.000147395 -0.000202736 
17091 5.21256e-06 0.000147455 -0.000202842 
17092 3.29001e-06 0.000147472 -0.000202899 
17093 1.5904e-06 0.00014746 -0.000202918 
17094 0 0.000147476 -0.000202913 
17095 9.45959e-06 0.000131751 -0.000197392 
17096 7.00501e-06 0.000131856 -0.000197506 
17097 4.88535e-06 0.000131894 -0.000197597 
17098 3.06735e-06 0.000131903 -0.000197652 
17099 1.47701e-06 0.000131898 -0.000197666 
17100 0 0.000131895 -0.000197664 
17101 9.01327e-06 0.000116864 -0.000192696 
17102 6.63267e-06 0.000116938 -0.000192812 
17103 4.59871e-06 0.000116952 -0.000192886 
17104 2.87411e-06 0.000116959 -0.000192934 
17105 1.37769e-06 0.000116947 -0.000192952 
17106 0 0.000116951 -0.000192933 
17107 8.62657e-06 0.000102535 -0.000188491 
17108 6.30902e-06 0.000102582 -0.000188579 
17109 4.34511e-06 0.000102595 -0.000188671 
17110 2.70161e-06 0.00010258 -0.000188713 
17111 1.29343e-06 0.000102561 -0.000188744 
17112 0 0.000102564 -0.000188749 
17113 8.28704e-06 8.8691e-05 -0.000184839 
17114 6.02924e-06 8.87176e-05 -0.000184935 
17115 4.13049e-06 8.87086e-05 -0.000185005 
17116 2.5579e-06 8.86972e-05 -0.000185055 
17117 1.21878e-06 8.86772e-05 -0.000185073 
17118 0 8.86678e-05 -0.000185073 
17119 8.0052e-06 7.52638e-05 -0.000181683 
17120 5.79376e-06 7.52737e-05 -0.000181769 
17121 3.94482e-06 7.52585e-05 -0.00018185 
17122 2.42971e-06 7.52385e-05 -0.000181891 
17123 1.15427e-06 7.52092e-05 -0.000181901 
17124 0 7.51998e-05 -0.00018192 
17125 7.77173e-06 6.21831e-05 -0.00017903 
17126 5.60213e-06 6.21837e-05 -0.000179118 
17127 3.80008e-06 6.21702e-05 -0.000179193 
17128 2.3308e-06 6.21394e-05 -0.000179235 
17129 1.10312e-06 6.21182e-05 -0.00017924 
17130 0 6.21137e-05 -0.000179247 
17131 7.58319e-06 4.93872e-05 -0.000176847 
17132 5.44696e-06 4.93864e-05 -0.00017695 
17133 3.67914e-06 4.9368e-05 -0.000177031 
17134 2.24674e-06 4.93426e-05 -0.00017708 
17135 1.06341e-06 4.93218e-05 -0.000177093 
17136 0 4.9318e-05 -0.000177098 
17137 7.44007e-06 3.6838e-05 -0.000175156 
17138 5.32852e-06 3.6829e-05 -0.000175261 
17139 3.58568e-06 3.68088e-05 -0.000175341 
17140 2.18318e-06 3.67915e-05 -0.000175383 
17141 1.02905e-06 3.67785e-05 -0.000175412 
17142 0 3.67736e-05 -0.000175421 
17143 7.34026e-06 2.44606e-05 -0.000173924 
17144 5.2431e-06 2.44502e-05 -0.000174009 
17145 3.52069e-06 2.44336e-05 -0.000174089 
17146 2.14165e-06 2.44177e-05 -0.000174132 
17147 1.00889e-06 2.44066e-05 -0.00017416 
17148 0 2.4403e-05 -0.000174165 
17149 7.27703e-06 1.22001e-05 -0.000173167 
17150 5.19494e-06 1.21959e-05 -0.000173256 
17151 3.49171e-06 1.21888e-05 -0.000173329 
17152 2.1237e-06 1.21803e-05 -0.000173376 
17153 1.00168e-06 1.21716e-05 -0.000173406 
17154 0 1.21685e-05 -0.000173406 
17155 7.25671e-06 0 -0.000172904 
17156 5.18178e-06 0 -0.000173006 
17157 3.48398e-06 0 -0.000173083 
17158 2.11959e-06 0 -0.000173125 
17159 9.99885e-07 0 -0.000173147 
17160 0 0 -0.000173162 
17161 0 0 0 
17162 0 0 0 
17163 0 0 0 
17164 0 0 0 
17165 0 0 0 
17166 0 0 0 
17167 0 0 0 
17168 0 0 0 
17169 0 0 0 
17170 0 0 0 
17171 0 0 0 
17172 0 0 0 
17173 0 0 0 
17174 0 0 0 
17175 0 0 0 
17176 0 0 0 
17177 0 0 0 
17178 0 0 0 
17179 0 0 0 
17180 0 0 0 
17181 0 0 0 
17182 0 0 0 
17183 0 0 0 
17184 0 0 0 
17185 0 0 0 
17186 0 0 0 
17187 0 0 0 
17188 0 0 0 
17189 0 0 0 
17190 0 0 0 
17191 0 0 0 
17192 0 0 0 
17193 0 0 0 
17194 0 0 0 
17195 0 0 0 
17196 0 0 0 
17197 -1.1825e-05 -0.0180336 0.00465435 
17198 -1.16513e-05 -0.0182535 0.00404193 
17199 3.89836e-05 -0.0181283 0.00359877 
17200 0.000103992 -0.0177694 0.00328647 
17201 4.77065e-05 -0.0181643 0.00294331 
17202 0 -0.0183056 0.00278542 
17203 6.43038e-06 -0.011649 0.00452613 
17204 8.20745e-05 -0.0120993 0.0038948 
17205 0.000128542 -0.0122611 0.00349961 
17206 0.000106379 -0.0122683 0.00328915 
17207 5.02336e-05 -0.0124291 0.00309571 
17208 0 -0.0124909 0.00295824 
17209 -3.9413e-05 -0.00661707 0.00438177 
17210 5.08581e-05 -0.00722178 0.00380016 
17211 8.53606e-05 -0.00763717 0.00330001 
17212 7.98261e-05 -0.0078978 0.00293587 
17213 4.87546e-05 -0.00803156 0.00275569 
17214 0 -0.00807381 0.00268484 
17215 -0.00036539 -0.0031936 0.00339273 
17216 -0.000246568 -0.00364614 0.00303835 
17217 -0.000142858 -0.00402034 0.00269619 
17218 -8.34839e-05 -0.00429735 0.00238256 
17219 -4.03252e-05 -0.00442061 0.00217843 
17220 0 -0.00446108 0.00209374 
17221 -0.000578626 -0.000882823 0.00182472 
17222 -0.000474635 -0.00109849 0.00162183 
17223 -0.000347783 -0.00131198 0.00141671 
17224 -0.000224352 -0.00150061 0.00120344 
17225 -0.000106979 -0.00156501 0.00105927 
17226 0 -0.00159247 0.0009734 
17227 -0.000427503 0.000555507 0.000663643 
17228 -0.000362412 0.00049689 0.000528629 
17229 -0.000282926 0.000426227 0.000409728 
17230 -0.000194251 0.000351081 0.000304229 
17231 -9.67415e-05 0.000337895 0.000238775 
17232 0 0.000332094 0.000208469 
17233 -0.000215653 0.00109447 0.000155032 
17234 -0.000181272 0.00110121 7.0633e-05 
17235 -0.00014053 0.00109635 -2.11825e-06 
17236 -9.49467e-05 0.00108299 -5.97354e-05 
17237 -4.75698e-05 0.00109321 -9.71534e-05 
17238 0 0.00109628 -0.000111551 
17239 -8.95671e-05 0.00120564 -7.33901e-05 
17240 -7.53871e-05 0.00122199 -0.000120486 
17241 -5.93018e-05 0.00122856 -0.000159715 
17242 -4.10029e-05 0.00122735 -0.000189761 
17243 -2.08517e-05 0.00123885 -0.000208863 
17244 0 0.00124266 -0.000215404 
17245 -2.67726e-05 0.00119738 -0.000190754 
17246 -2.25685e-05 0.00121325 -0.000217546 
17247 -1.80421e-05 0.00122146 -0.000239527 
17248 -1.24851e-05 0.00122323 -0.000256292 
17249 -6.28876e-06 0.00123347 -0.000266891 
17250 0 0.00123679 -0.000270512 
17251 4.22693e-06 0.00114221 -0.000258483 
17252 3.53439e-06 0.00115612 -0.000275182 
17253 2.44724e-06 0.00116491 -0.000288774 
17254 1.71241e-06 0.00116935 -0.000299213 
17255 1.05087e-06 0.00117579 -0.000305835 
17256 0 0.00117792 -0.000308111 
17257 1.95708e-05 0.0010705 -0.000300861 
17258 1.64457e-05 0.00108237 -0.000312139 
17259 1.26415e-05 0.00109104 -0.000321282 
17260 8.60557e-06 0.00109698 -0.000328175 
17261 4.3955e-06 0.0011004 -0.000332492 
17262 0 0.00110159 -0.000333973 
17263 2.66333e-05 0.000994722 -0.000327734 
17264 2.23352e-05 0.00100448 -0.000335829 
17265 1.72684e-05 0.00101181 -0.000342332 
17266 1.1689e-05 0.00101683 -0.000347166 
17267 5.86826e-06 0.00101974 -0.00035017 
17268 0 0.00102069 -0.000351166 
17269 2.91829e-05 0.000920311 -0.000344024 
17270 2.43313e-05 0.000928221 -0.000350073 
17271 1.87598e-05 0.000934172 -0.000354935 
17272 1.2728e-05 0.000938296 -0.000358524 
17273 6.42303e-06 0.000940675 -0.000360724 
17274 0 0.000941472 -0.000361478 
17275 2.94125e-05 0.000849923 -0.000352878 
17276 2.44086e-05 0.000856336 -0.000357548 
17277 1.87742e-05 0.000861204 -0.000361312 
17278 1.27181e-05 0.000864587 -0.000364076 
17279 6.41332e-06 0.00086659 -0.00036578 
17280 0 0.000867239 -0.000366355 
17281 2.85171e-05 0.000784403 -0.000356455 
17282 2.35663e-05 0.000789674 -0.000360146 
17283 1.80758e-05 0.000793719 -0.000363143 
17284 1.2224e-05 0.000796521 -0.000365375 
17285 6.16014e-06 0.000798143 -0.00036673 
17286 0 0.000798705 -0.000367195 
17287 2.70924e-05 0.000724023 -0.000356129 
17288 2.2302e-05 0.000728443 -0.000359127 
17289 1.70624e-05 0.000731818 -0.000361561 
17290 1.15217e-05 0.000734169 -0.000363349 
17291 5.79889e-06 0.000735574 -0.000364459 
17292 0 0.000736035 -0.000364803 
17293 2.54374e-05 0.000668666 -0.00035288 
17294 2.08684e-05 0.000672388 -0.000355341 
17295 1.5928e-05 0.00067522 -0.000357356 
17296 1.07393e-05 0.000677156 -0.000358845 
17297 5.40443e-06 0.000678323 -0.000359748 
17298 0 0.00067871 -0.000360028 
17299 2.37022e-05 0.000617867 -0.000347471 
17300 1.93904e-05 0.000621032 -0.000349515 
17301 1.47658e-05 0.000623431 -0.000351186 
17302 9.93687e-06 0.000625133 -0.000352436 
17303 4.99283e-06 0.000626107 -0.000353208 
17304 0 0.000626429 -0.000353462 
17305 2.20063e-05 0.000571249 -0.000340458 
17306 1.79478e-05 0.000573965 -0.000342157 
17307 1.36331e-05 0.000576002 -0.000343566 
17308 9.158e-06 0.000577453 -0.000344614 
17309 4.59685e-06 0.000578288 -0.000345272 
17310 0 0.00057857 -0.000345489 
17311 2.03981e-05 0.000528432 -0.0003323 
17312 1.65853e-05 0.000530758 -0.000333733 
17313 1.25698e-05 0.000532507 -0.000334918 
17314 8.43291e-06 0.000533796 -0.000335814 
17315 4.23229e-06 0.000534549 -0.000336345 
17316 0 0.000534795 -0.000336546 
17317 1.88919e-05 0.000489004 -0.000323391 
17318 1.53143e-05 0.000490986 -0.000324598 
17319 1.15827e-05 0.00049252 -0.00032561 
17320 7.76381e-06 0.000493604 -0.00032637 
17321 3.8916e-06 0.000494241 -0.000326855 
17322 0 0.000494447 -0.000327014 
17323 1.74989e-05 0.000452599 -0.000313996 
17324 1.41485e-05 0.000454319 -0.000315008 
17325 1.06739e-05 0.000455645 -0.000315874 
17326 7.13892e-06 0.000456554 -0.000316512 
17327 3.57465e-06 0.000457095 -0.0003169 
17328 0 0.000457249 -0.000317021 
17329 1.62083e-05 0.000418916 -0.000304343 
17330 1.30655e-05 0.000420401 -0.00030521 
17331 9.82761e-06 0.000421502 -0.000305938 
17332 6.558e-06 0.000422292 -0.000306471 
17333 3.27765e-06 0.00042274 -0.000306815 
17334 0 0.000422904 -0.000306951 
17335 1.50403e-05 0.000387662 -0.000294627 
17336 1.20738e-05 0.00038893 -0.000295367 
17337 9.0572e-06 0.000389899 -0.000295994 
17338 6.03192e-06 0.000390563 -0.000296469 
17339 3.0104e-06 0.000390958 -0.000296755 
17340 0 0.000391095 -0.000296842 
17341 1.39631e-05 0.00035852 -0.000284937 
17342 1.11734e-05 0.000359625 -0.000285561 
17343 8.35959e-06 0.00036045 -0.000286087 
17344 5.55016e-06 0.000361043 -0.000286496 
17345 2.76466e-06 0.000361392 -0.00028675 
17346 0 0.000361496 -0.000286822 
17347 1.30018e-05 0.000331383 -0.000275416 
17348 1.03671e-05 0.000332321 -0.000275934 
17349 7.72845e-06 0.000333044 -0.000276392 
17350 5.12037e-06 0.000333514 -0.000276743 
17351 2.54771e-06 0.000333821 -0.000276962 
17352 0 0.000333933 -0.000277031 
17353 1.21173e-05 0.000306005 -0.000266164 
17354 9.62453e-06 0.000306786 -0.000266602 
17355 7.15372e-06 0.000307388 -0.000266987 
17356 4.72933e-06 0.000307801 -0.000267281 
17357 2.35005e-06 0.000308048 -0.000267474 
17358 0 0.000308137 -0.000267524 
17359 1.1315e-05 0.000282186 -0.000257225 
17360 8.95207e-06 0.000282875 -0.000257599 
17361 6.63188e-06 0.000283396 -0.000257943 
17362 4.3701e-06 0.000283744 -0.000258232 
17363 2.16717e-06 0.000283952 -0.000258385 
17364 0 0.000284 -0.000258447 
17365 1.05919e-05 0.000259763 -0.000248717 
17366 8.34641e-06 0.000260367 -0.000249039 
17367 6.16167e-06 0.000260809 -0.000249335 
17368 4.05061e-06 0.000261097 -0.000249571 
17369 2.00484e-06 0.000261278 -0.000249728 
17370 0 0.000261336 -0.000249786 
17371 9.93113e-06 0.000238649 -0.000240596 
17372 7.80006e-06 0.000239164 -0.000240881 
17373 5.73865e-06 0.000239533 -0.000241147 
17374 3.76314e-06 0.000239786 -0.000241364 
17375 1.86039e-06 0.000239932 -0.000241495 
17376 0 0.000239978 -0.000241526 
17377 9.33154e-06 0.000218718 -0.00023294 
17378 7.29462e-06 0.000219127 -0.000233182 
17379 5.34818e-06 0.000219435 -0.000233419 
17380 3.49527e-06 0.000219645 -0.000233619 
17381 1.72373e-06 0.000219728 -0.00023373 
17382 0 0.000219769 -0.000233774 
17383 8.79771e-06 0.000199827 -0.000225799 
17384 6.84876e-06 0.000200171 -0.000226026 
17385 5.00255e-06 0.000200423 -0.000226248 
17386 3.25865e-06 0.0002006 -0.000226422 
17387 1.603e-06 0.000200679 -0.000226529 
17388 0 0.000200698 -0.000226563 
17389 8.31907e-06 0.000181906 -0.000219154 
17390 6.44792e-06 0.000182191 -0.000219347 
17391 4.6874e-06 0.000182394 -0.000219546 
17392 3.04456e-06 0.000182523 -0.000219708 
17393 1.49367e-06 0.000182607 -0.000219813 
17394 0 0.000182632 -0.000219835 
17395 7.89089e-06 0.000164815 -0.000212996 
17396 6.08491e-06 0.000165057 -0.00021317 
17397 4.40608e-06 0.000165214 -0.000213341 
17398 2.85158e-06 0.000165325 -0.000213488 
17399 1.39686e-06 0.000165396 -0.000213602 
17400 0 0.000165418 -0.000213641 
17401 7.50325e-06 0.000148504 -0.000207311 
17402 5.761e-06 0.000148694 -0.000207473 
17403 4.15354e-06 0.000148835 -0.000207643 
17404 2.67929e-06 0.00014893 -0.000207791 
17405 1.30988e-06 0.000148981 -0.000207885 
17406 0 0.000148995 -0.000207919 
17407 7.15595e-06 0.000132868 -0.000202152 
17408 5.47694e-06 0.000133024 -0.000202313 
17409 3.93585e-06 0.000133134 -0.000202479 
17410 2.53185e-06 0.000133215 -0.000202604 
17411 1.23689e-06 0.000133259 -0.000202672 
17412 0 0.000133268 -0.00020269 
17413 6.86146e-06 0.000117862 -0.000197467 
17414 5.23157e-06 0.000117985 -0.000197608 
17415 3.7472e-06 0.00011808 -0.000197763 
17416 2.40525e-06 0.000118136 -0.000197895 
17417 1.17086e-06 0.000118156 -0.000197981 
17418 0 0.00011816 -0.000198009 
17419 6.60669e-06 0.000103422 -0.000193256 
17420 5.01788e-06 0.000103516 -0.0001934 
17421 3.58093e-06 0.000103587 -0.000193558 
17422 2.2901e-06 0.000103636 -0.000193697 
17423 1.11499e-06 0.000103662 -0.000193789 
17424 0 0.000103667 -0.000193817 
17425 6.37932e-06 8.9465e-05 -0.000189605 
17426 4.82876e-06 8.95422e-05 -0.000189749 
17427 3.43456e-06 8.95849e-05 -0.000189891 
17428 2.18999e-06 8.96264e-05 -0.000190022 
17429 1.06343e-06 8.96576e-05 -0.000190121 
17430 0 8.96669e-05 -0.000190151 
17431 6.18794e-06 7.59202e-05 -0.000186462 
17432 4.67071e-06 7.59764e-05 -0.000186602 
17433 3.31124e-06 7.60174e-05 -0.00018677 
17434 2.10655e-06 7.60445e-05 -0.0001869 
17435 1.0207e-06 7.60633e-05 -0.000186985 
17436 0 7.60631e-05 -0.00018701 
17437 6.0314e-06 6.27168e-05 -0.00018382 
17438 4.54112e-06 6.27688e-05 -0.000183946 
17439 3.21103e-06 6.27993e-05 -0.00018408 
17440 2.03659e-06 6.28126e-05 -0.000184207 
17441 9.8564e-07 6.28186e-05 -0.0001843 
17442 0 6.28262e-05 -0.00018433 
17443 5.89944e-06 4.98301e-05 -0.000181633 
17444 4.43174e-06 4.98599e-05 -0.000181777 
17445 3.12963e-06 4.9876e-05 -0.000181928 
17446 1.98177e-06 4.98869e-05 -0.000182052 
17447 9.57698e-07 4.98908e-05 -0.000182122 
17448 0 4.98916e-05 -0.000182138 
17449 5.79889e-06 3.71731e-05 -0.000179935 
17450 4.3474e-06 3.71908e-05 -0.000180063 
17451 3.06515e-06 3.71984e-05 -0.000180206 
17452 1.9391e-06 3.72015e-05 -0.000180347 
17453 9.35655e-07 3.72046e-05 -0.000180447 
17454 0 3.72054e-05 -0.000180483 
17455 5.73856e-06 2.46809e-05 -0.000178684 
17456 4.29925e-06 2.46927e-05 -0.000178819 
17457 3.02696e-06 2.47e-05 -0.000178974 
17458 1.9145e-06 2.47032e-05 -0.000179105 
17459 9.24203e-07 2.47033e-05 -0.00017918 
17460 0 2.47048e-05 -0.000179208 
17461 5.70727e-06 1.23058e-05 -0.000177935 
17462 4.27345e-06 1.23107e-05 -0.00017806 
17463 3.0103e-06 1.23127e-05 -0.000178202 
17464 1.90548e-06 1.23134e-05 -0.000178318 
17465 9.19933e-07 1.23114e-05 -0.00017839 
17466 0 1.23107e-05 -0.000178416 
17467 5.69489e-06 0 -0.000177674 
17468 4.26482e-06 0 -0.000177799 
17469 3.00555e-06 0 -0.000177933 
17470 1.90156e-06 0 -0.000178051 
17471 9.18279e-07 0 -0.00017811 
17472 0 0 -0.000178134 
17473 0 0 0 
17474 0 0 0 
17475 0 0 0 
17476 0 0 0 
17477 0 0 0 
17478 0 0 0 
17479 0 0 0 
17480 0 0 0 
17481 0 0 0 
17482 0 0 0 
17483 0 0 0 
17484 0 0 0 
17485 0 0 0 
17486 0 0 0 
17487 0 0 0 
17488 0 0 0 
17489 0 0 0 
17490 0 0 0 
17491 0 0 0 
17492 0 0 0 
17493 0 0 0 
17494 0 0 0 
17495 0 0 0 
17496 0 0 0 
17497 0 0 0 
17498 0 0 0 
17499 0 0 0 
17500 0 0 0 
17501 0 0 0 
17502 0 0 0 
17503 0 0 0 
17504 0 0 0 
17505 0 0 0 
17506 0 0 0 
17507 0 0 0 
17508 0 0 0 
17509 -9.48678e-05 -0.0107727 0.00786101 
17510 -9.8705e-05 -0.0111424 0.00744568 
17511 -9.06723e-05 -0.0113478 0.00709139 
17512 -6.49699e-05 -0.0114504 0.00683589 
17513 -3.16848e-05 -0.0114757 0.00667283 
17514 0 -0.011482 0.00660799 
17515 -3.67966e-05 -0.00648625 0.00667932 
17516 -3.12516e-05 -0.00675838 0.00637852 
17517 -3.00642e-05 -0.00694568 0.00611319 
17518 -2.38762e-05 -0.00706021 0.00590285 
17519 -1.36576e-05 -0.00711227 0.00576259 
17520 0 -0.00712989 0.0057098 
17521 -7.45112e-05 -0.00377828 0.00550702 
17522 -7.02866e-05 -0.00396875 0.00532822 
17523 -6.17788e-05 -0.00411416 0.00515934 
17524 -4.85904e-05 -0.00420961 0.00501398 
17525 -2.75182e-05 -0.00425806 0.00491586 
17526 0 -0.0042719 0.00488261 
17527 -0.000132464 -0.00196419 0.00416486 
17528 -0.000119271 -0.00208769 0.00404696 
17529 -9.81543e-05 -0.00218688 0.00394186 
17530 -7.07687e-05 -0.00226053 0.00385568 
17531 -3.66353e-05 -0.00230998 0.0037908 
17532 0 -0.00232867 0.00375937 
17533 -0.000241772 -0.000551012 0.0025752 
17534 -0.000205131 -0.000616187 0.00250061 
17535 -0.000162984 -0.0006767 0.0024282 
17536 -0.000112568 -0.000722731 0.00237219 
17537 -5.84239e-05 -0.000754281 0.00233196 
17538 0 -0.000763969 0.00231998 
17539 -0.000224608 0.000489964 0.0012545 
17540 -0.00019541 0.000465902 0.00119492 
17541 -0.000157419 0.000443839 0.00114724 
17542 -0.000111132 0.000426264 0.00111257 
17543 -5.7251e-05 0.00041325 0.00109101 
17544 0 0.000409241 0.00108311 
17545 -0.00012722 0.000976809 0.000515103 
17546 -0.000109431 0.000977052 0.000474604 
17547 -8.63605e-05 0.000975926 0.000441282 
17548 -5.91453e-05 0.000974954 0.000416943 
17549 -2.99415e-05 0.000973081 0.000401885 
17550 0 0.000972447 0.000396628 
17551 -6.40642e-05 0.00112074 0.000149581 
17552 -5.38478e-05 0.00112864 0.000121471 
17553 -4.22186e-05 0.00113419 9.76744e-05 
17554 -2.92401e-05 0.0011379 7.93071e-05 
17555 -1.50081e-05 0.00113931 6.7547e-05 
17556 0 0.00113979 6.35239e-05 
17557 -2.4631e-05 0.00114836 -5.46403e-05 
17558 -2.03899e-05 0.00115846 -7.22832e-05 
17559 -1.58171e-05 0.00116601 -8.73928e-05 
17560 -1.08557e-05 0.00117133 -9.91257e-05 
17561 -5.54042e-06 0.00117403 -0.00010661 
17562 0 0.00117493 -0.000109182 
17563 -2.76802e-06 0.0011157 -0.000173392 
17564 -1.93471e-06 0.00112537 -0.000184446 
17565 -1.36061e-06 0.00113279 -0.000193744 
17566 -8.94203e-07 0.00113805 -0.000200883 
17567 -4.42423e-07 0.00114097 -0.000205411 
17568 0 0.00114194 -0.000206969 
17569 8.44641e-06 0.00105596 -0.000246076 
17570 7.42637e-06 0.00106429 -0.000253225 
17571 5.94036e-06 0.00107077 -0.000259139 
17572 4.12013e-06 0.0010754 -0.000263601 
17573 2.10207e-06 0.00107813 -0.000266395 
