zone_ID Sig1(MPa) Sig2(MPa) Sig3(MPa) _Sxx(MPa) _Syy(MPa) _Szz(MPa) _State
12347 -231889 -350275 -486875 -485203 -232003 -351833 0
12348 -242219 -411479 -496208 -451485 -242431 -455990 0
12349 -239191 -390976 -494602 -453651 -239588 -431530 0
12350 -235826 -372694 -491452 -462336 -236471 -401166 0
12351 -232690 -359424 -488084 -474822 -233564 -371812 0
12352 -230884 -352892 -486655 -484994 -231883 -353554 0
12353 -241124 -413771 -495732 -452043 -241678 -456906 0
12354 -237817 -394187 -494171 -454046 -238851 -433278 0
12355 -234148 -376803 -491101 -462478 -235825 -403749 0
12356 -230835 -364204 -487742 -474677 -233115 -374989 0
12357 -229025 -357974 -486234 -484597 -231632 -357004 0
12358 -239647 -417076 -495060 -452898 -240634 -458251 0
12359 -235961 -398799 -493540 -454663 -237801 -435837 0
12360 -231905 -382708 -490584 -462715 -234890 -407593 0
12361 -228349 -371068 -487235 -474466 -232417 -379770 0
12362 -226484 -365287 -485625 -484023 -231172 -362202 0
12363 -237779 -421145 -494129 -453964 -239215 -459873 0
12364 -233684 -404514 -492659 -455449 -236356 -439051 0
12365 -229219 -390083 -489850 -463007 -233566 -412580 0
12366 -225404 -379737 -486547 -474178 -231373 -386136 0
12367 -223484 -374615 -484866 -483308 -230409 -369248 0
12368 -235798 -425836 -493032 -455288 -237630 -461748 0
12369 -231238 -411070 -491568 -456434 -234634 -442808 0
12370 -226338 -398581 -488897 -463366 -231872 -418579 0
12371 -222215 -389835 -485661 -473806 -229876 -394029 0
12372 -220129 -385623 -483922 -482419 -229114 -378140 0
12373 -233768 -430878 -491756 -456785 -235884 -463733 0
12374 -228780 -418110 -490262 -457574 -232679 -446899 0
12375 -223479 -407755 -487708 -463773 -229835 -425333 0
12376 -219014 -400867 -484552 -473335 -227881 -403217 0
12377 -216703 -397804 -482780 -481347 -227194 -388745 0
12378 -231831 -436057 -490342 -458405 -234095 -465730 0
12379 -226481 -425305 -488771 -458826 -230611 -451121 0
12380 -220855 -417146 -486307 -464211 -227564 -432532 0
12381 -216095 -412273 -483245 -472779 -225492 -413342 0
12382 -213555 -410540 -481453 -480105 -224740 -400704 0
12383 -230154 -441184 -488839 -460101 -232420 -467656 0
12384 -224520 -432339 -487137 -460136 -228596 -455264 0
12385 -218672 -426279 -484734 -464652 -225245 -439789 0
12386 -213714 -423390 -481758 -472130 -222908 -423824 0
12387 -211004 -423031 -479928 -478675 -221972 -413316 0
12388 -228711 -446042 -487240 -461747 -230856 -469389 0
12389 -222968 -438921 -485396 -461415 -226751 -459119 0
12390 -217101 -434741 -483056 -465067 -223119 -446712 0
12391 -212133 -433673 -480174 -471424 -220502 -434054 0
12392 -209394 -434639 -478293 -477140 -219360 -425825 0
12393 -227628 -450514 -485608 -463305 -229556 -470889 0
12394 -221918 -444851 -483612 -462609 -225240 -462532 0
12395 -216196 -442219 -481326 -465413 -221388 -452939 0
12396 -211400 -442664 -478542 -470651 -218538 -443416 0
12397 -208764 -444801 -476575 -475516 -217223 -437401 0
12398 -226888 -454479 -483952 -464698 -228542 -472079 0
12399 -221363 -449970 -481816 -463646 -224136 -465367 0
12400 -215960 -448502 -479590 -465648 -220194 -458210 0
12401 -211501 -450068 -476926 -469816 -217237 -451443 0
12402 -209095 -453163 -474842 -473854 -215835 -447412 0
12403 -226501 -457885 -482310 -465893 -227861 -472942 0
12404 -221280 -454221 -480047 -464494 -223490 -467565 0
12405 -216312 -453524 -477893 -465749 -219600 -462380 0
12406 -212315 -455776 -475391 -468928 -216682 -457872 0
12407 -210222 -459598 -473165 -472198 -215298 -455489 0
12408 -226427 -460713 -480707 -466869 -227501 -473477 0
12409 -221587 -457603 -478322 -465126 -223275 -469111 0
12410 -217124 -457299 -476250 -465693 -219561 -465418 0
12411 -213640 -459789 -473977 -467979 -216805 -462622 0
12412 -211902 -464066 -471626 -470563 -215531 -461500 0
12413 -226617 -462977 -479154 -467619 -227435 -473694 0
12414 -222186 -460161 -476641 -465532 -223428 -470029 0
12415 -218254 -459940 -474681 -465484 -219989 -467401 0
12416 -215296 -462258 -472725 -466989 -217490 -465801 0
12417 -213912 -466520 -470496 -468976 -216390 -465563 0
12418 -227007 -464715 -477655 -468149 -227609 -473618 0
12419 -222995 -461993 -475023 -465733 -223876 -470403 0
12420 -219573 -461607 -473157 -465133 -220761 -468444 0
12421 -217113 -463420 -471618 -465969 -218571 -467610 0
12422 -216064 -466770 -470243 -467460 -217680 -467938 0
12423 -227538 -465989 -476223 -468482 -227967 -473300 0
12424 -223922 -463210 -473464 -465751 -224525 -470319 0
12425 -220963 -462500 -471670 -464666 -221747 -468720 0
12426 -218946 -463633 -470560 -464942 -219878 -468319 0
12427 -218188 -465804 -470201 -466028 -219202 -468963 0
12428 -228155 -466867 -474867 -468646 -228450 -472792 0
12429 -224887 -463929 -471969 -465618 -225285 -469882 0
12430 -222332 -462824 -470206 -464113 -222829 -468420 0
12431 -220690 -463273 -469428 -463928 -221264 -468200 0
12432 -220174 -464603 -469675 -464690 -220783 -468979 0
12433 -228804 -467422 -473589 -468670 -229002 -472144 0
12434 -225836 -464272 -470553 -465371 -226092 -469198 0
12435 -223613 -462763 -468763 -463507 -223918 -467713 0
12436 -222275 -462622 -468164 -462945 -222612 -467504 0
12437 -221946 -463413 -468677 -463449 -222297 -468289 0
12438 -229449 -467722 -472394 -468583 -229577 -471405 0
12439 -226725 -464331 -469192 -465035 -226881 -468332 0
12440 -224767 -462447 -467329 -462869 -224945 -466729 0
12441 -223663 -461849 -466774 -462006 -223852 -466427 0
12442 -223479 -462298 -467363 -462314 -223670 -467156 0
12443 -230061 -467825 -471283 -468413 -230141 -470615 0
12444 -227524 -464197 -467907 -464642 -227617 -467368 0
12445 -225769 -461989 -465927 -462224 -225868 -465592 0
12446 -224840 -461050 -465314 -461124 -224941 -465139 0
12447 -224766 -461278 -465885 -461285 -224864 -465780 0
12448 -230618 -467780 -470254 -468181 -230665 -469806 0
12449 -228225 -463935 -466698 -464217 -228276 -466365 0
12450 -226617 -461460 -464567 -461591 -226669 -464385 0
12451 -225816 -460273 -463839 -460307 -225865 -463756 0
12452 -225822 -460357 -464348 -460360 -225868 -464300 0
12453 -231109 -467633 -469313 -467911 -231135 -469008 0
12454 -228821 -463597 -465576 -463779 -228848 -465366 0
12455 -227317 -460908 -463268 -460981 -227342 -463170 0
12456 -226604 -459539 -462395 -459555 -226625 -462358 0
12457 -226664 -459526 -462814 -459527 -226682 -462795 0
12458 -231533 -467410 -468452 -467616 -231547 -468231 0
12459 -229318 -463215 -464541 -463343 -229331 -464400 0
12460 -227884 -460365 -462057 -460409 -227894 -462003 0
12461 -227226 -458867 -461031 -458875 -227233 -461017 0
12462 -227317 -458786 -461354 -458786 -227322 -461349 0
12463 -231887 -467117 -467692 -467309 -231893 -467493 0
12464 -229719 -462807 -463591 -462915 -229724 -463477 0
12465 -228328 -459846 -460937 -459877 -228331 -460903 0
12466 -227701 -458257 -459768 -458261 -227702 -459763 0
12467 -227807 -458127 -459993 -458127 -227807 -459992 0
12468 -232173 -466706 -467107 -467003 -232176 -466808 0
12469 -230032 -462361 -462777 -462509 -230034 -462628 0
12470 -228663 -459349 -459918 -459384 -228663 -459882 0
12471 -228051 -457703 -458601 -457706 -228051 -458598 0
12472 -228166 -457544 -458742 -457544 -228166 -458742 0
12473 -232399 -466151 -466728 -466702 -232400 -466176 0
12474 -230269 -461773 -462204 -462126 -230269 -461850 0
12475 -228906 -458824 -459067 -458935 -228906 -458957 0
12476 -228298 -457204 -457558 -457213 -228299 -457549 0
12477 -228411 -457027 -457611 -457027 -228413 -457610 0
12478 -232575 -465594 -466427 -466416 -232575 -465605 0
12479 -230442 -461103 -461806 -461769 -230442 -461140 0
12480 -229074 -458088 -458565 -458527 -229076 -458125 0
12481 -228460 -456593 -456799 -456775 -228462 -456615 0
12482 -228563 -456570 -456611 -456573 -228567 -456605 0
12483 -232700 -465080 -466152 -466144 -232701 -465088 0
12484 -230556 -460475 -461469 -461439 -230557 -460504 0
12485 -229178 -457353 -458186 -458157 -229181 -457379 0
12486 -228552 -455769 -456394 -456382 -228557 -455776 0
12487 -228648 -455722 -456175 -456174 -228654 -455717 0
12488 -232787 -464617 -465900 -465891 -232788 -464625 0
12489 -230627 -459913 -461170 -461139 -230630 -459942 0
12490 -229231 -456697 -457856 -457826 -229236 -456723 0
12491 -228587 -455032 -456048 -456034 -228593 -455040 0
12492 -228672 -454939 -455821 -455820 -228679 -454932 0
12493 -232839 -464203 -465667 -465656 -232841 -464213 0
12494 -230661 -459415 -460905 -460868 -230664 -459449 0
12495 -229241 -456116 -457563 -457527 -229246 -456147 0
12496 -228583 -454391 -455744 -455728 -228590 -454400 0
12497 -228653 -454257 -455511 -455510 -228662 -454250 0
12498 -232858 -463832 -465454 -465437 -232860 -463847 0
12499 -230663 -458972 -460666 -460621 -230667 -459013 0
12500 -229221 -455605 -457305 -457261 -229227 -455643 0
12501 -228541 -453831 -455476 -455455 -228549 -453843 0
12502 -228600 -453664 -455239 -455237 -228610 -453656 0
12503 -232859 -463506 -465265 -465241 -232862 -463527 0
12504 -230644 -458581 -460455 -460399 -230649 -458633 0
12505 -229179 -455159 -457077 -457025 -229185 -455204 0
12506 -228480 -453344 -455242 -455216 -228489 -453361 0
12507 -228529 -453158 -455003 -455002 -228538 -453150 0
12508 -232843 -463216 -465094 -465062 -232846 -463245 0
12509 -230606 -458238 -460268 -460200 -230611 -458301 0
12510 -229118 -454773 -456879 -456817 -229124 -454829 0
12511 -228401 -452919 -455034 -455004 -228409 -452940 0
12512 -228440 -452719 -454796 -454794 -228449 -452712 0
12513 -232813 -462966 -464944 -464901 -232816 -463005 0
12514 -230557 -457940 -460104 -460023 -230562 -458016 0
12515 -229051 -454436 -456707 -456634 -229058 -454502 0
12516 -228315 -452559 -454856 -454821 -228323 -452586 0
12517 -228340 -452340 -454614 -454611 -228350 -452334 0
12518 -232772 -462743 -464811 -464757 -232775 -462794 0
12519 -230499 -457680 -459962 -459866 -230504 -457771 0
12520 -228973 -454144 -456554 -456471 -228979 -454220 0
12521 -228223 -452250 -454701 -454660 -228231 -452283 0
12522 -228235 -452010 -454452 -454449 -228244 -452004 0
12523 -232726 -462549 -464696 -464628 -232729 -462614 0
12524 -230433 -457451 -459836 -459725 -230438 -457557 0
12525 -228890 -453897 -456423 -456329 -228896 -453985 0
12526 -228127 -451983 -454565 -454519 -228134 -452021 0
12527 -228127 -451734 -454313 -454309 -228135 -451730 0
12528 -232676 -462380 -464596 -464514 -232679 -462459 0
12529 -230366 -457252 -459727 -459601 -230370 -457374 0
12530 -228806 -453677 -456306 -456202 -228811 -453776 0
12531 -228029 -451754 -454445 -454395 -228036 -451797 0
12532 -228021 -451502 -454193 -454188 -228028 -451499 0
12533 -232623 -462232 -464509 -464413 -232625 -462326 0
12534 -230295 -457078 -459631 -459491 -230299 -457215 0
12535 -228724 -453489 -456208 -456092 -228729 -453600 0
12536 -227932 -451554 -454340 -454285 -227938 -451603 0
12537 -227920 -451304 -454088 -454083 -227926 -451303 0
12538 -232567 -462101 -464432 -464322 -232570 -462209 0
12539 -230231 -456931 -459553 -459397 -230234 -457083 0
12540 -228647 -453329 -456125 -455997 -228651 -453452 0
12541 -227841 -451386 -454252 -454191 -227846 -451442 0
12542 -227821 -451135 -453996 -453990 -227827 -451136 0
12543 -232513 -461987 -464365 -464241 -232515 -462109 0
12544 -230166 -456804 -459485 -459314 -230169 -456971 0
12545 -228569 -453194 -456052 -455913 -228573 -453329 0
12546 -227754 -451247 -454176 -454111 -227759 -451308 0
12547 -227726 -450991 -453915 -453908 -227731 -450993 0
12548 -232464 -461897 -464314 -464175 -232466 -462034 0
12549 -230103 -456694 -459426 -459242 -230106 -456875 0
12550 -228497 -453080 -455990 -455840 -228500 -453226 0
12551 -227674 -451129 -454110 -454041 -227677 -451194 0
12552 -227638 -450871 -453845 -453838 -227642 -450875 0
12553 -232416 -461815 -464268 -464116 -232418 -461965 0
12554 -230049 -456604 -459380 -459183 -230051 -456799 0
12555 -228432 -452983 -455936 -455778 -228434 -453140 0
12556 -227601 -451031 -454054 -453982 -227604 -451100 0
12557 -227558 -450771 -453787 -453778 -227561 -450776 0
12558 -232371 -461745 -464229 -464065 -232372 -461907 0
12559 -229993 -456523 -459336 -459127 -229995 -456730 0
12560 -228371 -452902 -455892 -455724 -228373 -453068 0
12561 -227536 -450954 -454008 -453932 -227539 -451027 0
12562 -227492 -450694 -453741 -453732 -227494 -450701 0
12563 -232330 -461684 -464196 -464021 -232330 -461858 0
12564 -229947 -456460 -459304 -459083 -229948 -456679 0
12565 -228316 -452835 -455853 -455679 -228318 -453007 0
12566 -227475 -450882 -453965 -453886 -227476 -450959 0
12567 -227432 -450623 -453699 -453690 -227434 -450630 0
12568 -232294 -461629 -464168 -463983 -232295 -461813 0
12569 -229908 -456404 -459276 -459046 -229909 -456633 0
12570 -228274 -452781 -455826 -455644 -228276 -452961 0
12571 -227427 -450824 -453931 -453849 -227428 -450904 0
12572 -227376 -450562 -453662 -453653 -227377 -450570 0
12573 -232266 -461591 -464149 -463955 -232266 -461785 0
12574 -229872 -456358 -459252 -459014 -229873 -456595 0
12575 -228236 -452736 -455802 -455615 -228237 -452922 0
12576 -227385 -450782 -453905 -453821 -227386 -450865 0
12577 -227333 -450520 -453636 -453626 -227334 -450529 0
12578 -232241 -461564 -464135 -463933 -232242 -461766 0
12579 -229845 -456329 -459236 -458992 -229845 -456572 0
12580 -228205 -452703 -455783 -455593 -228206 -452893 0
12581 -227353 -450753 -453887 -453801 -227354 -450840 0
12582 -227295 -450485 -453613 -453603 -227296 -450494 0
12583 -232223 -461542 -464123 -463916 -232223 -461749 0
12584 -229825 -456305 -459224 -458975 -229825 -456554 0
12585 -228183 -452680 -455770 -455576 -228183 -452873 0
12586 -227328 -450729 -453873 -453784 -227328 -450818 0
12587 -227268 -450463 -453598 -453588 -227268 -450472 0
12588 -232212 -461527 -464117 -463907 -232212 -461738 0
12589 -229811 -456292 -459216 -458964 -229811 -456545 0
12590 -228166 -452665 -455761 -455565 -228166 -452861 0
12591 -227310 -450713 -453862 -453773 -227310 -450802 0
12592 -227250 -450448 -453587 -453578 -227250 -450458 0
12593 -232206 -461520 -464113 -463901 -232206 -461732 0
12594 -229804 -456283 -459211 -458957 -229804 -456536 0
12595 -228158 -452655 -455755 -455559 -228158 -452851 0
12596 -227303 -450708 -453859 -453769 -227303 -450797 0
12597 -227242 -450444 -453584 -453574 -227242 -450454 0
12598 -270311 -429083 -570012 -503504 -270382 -495519 0
12599 -263179 -401353 -563502 -510014 -263288 -454732 0
12600 -256075 -377722 -557661 -522787 -256222 -412449 0
12601 -250056 -361007 -556024 -540761 -250223 -376102 0
12602 -246153 -352779 -557269 -555404 -246317 -354480 0
12603 -269287 -431571 -569765 -503880 -269900 -496843 0
12604 -261995 -404377 -563417 -510252 -262930 -456606 0
12605 -254740 -381137 -557641 -522980 -255989 -414549 0
12606 -248792 -364621 -555752 -540628 -250206 -378330 0
12607 -245297 -356440 -556841 -554993 -246687 -356899 0
12608 -267575 -436451 -569349 -504729 -269150 -499496 0
12609 -260023 -410258 -563292 -510805 -262425 -460341 0
12610 -252617 -387721 -557651 -523397 -255820 -418772 0
12611 -246892 -371438 -555337 -540444 -250512 -382711 0
12612 -243965 -363102 -556009 -554190 -247540 -361346 0
12613 -265111 -443271 -568592 -505927 -267864 -503183 0
12614 -257311 -418533 -562926 -511558 -261533 -465680 0
12615 -249822 -397006 -557486 -523840 -255489 -424985 0
12616 -244510 -381036 -554713 -540106 -251007 -389146 0
12617 -242394 -372548 -554926 -553141 -248971 -367756 0
12618 -262593 -451959 -567713 -507773 -266540 -507953 0
12619 -254471 -429158 -562455 -512776 -260597 -472711 0
12620 -246791 -409084 -557193 -524442 -255163 -433463 0
12621 -241622 -393769 -553948 -539702 -251519 -398119 0
12622 -239797 -385262 -553525 -551781 -250199 -376605 0
12623 -259609 -461847 -566398 -510025 -264553 -513276 0
12624 -251293 -441672 -561623 -514357 -259090 -481141 0
12625 -243373 -423822 -556570 -525130 -254285 -444350 0
12626 -238043 -409952 -553011 -539249 -251393 -410363 0
12627 -236071 -402019 -552019 -550326 -250616 -389167 0
12628 -256759 -472620 -564845 -512875 -262314 -519035 0
12629 -248095 -455541 -560376 -516331 -256978 -490703 0
12630 -239821 -440687 -555557 -525914 -252513 -457638 0
12631 -234017 -429208 -551861 -538739 -250020 -426327 0
12632 -231488 -422654 -550495 -548867 -249458 -406312 0
12633 -254178 -483657 -563021 -516144 -259873 -524839 0
12634 -245224 -469904 -558734 -518608 -254365 -500889 0
12635 -236728 -458532 -554211 -526833 -249934 -472704 0
12636 -230428 -450085 -550471 -538184 -247402 -445397 0
12637 -227250 -445480 -548871 -547331 -246638 -427633 0
12638 -251924 -494207 -560870 -519491 -257270 -530241 0
12639 -243036 -483728 -556781 -521022 -251569 -510954 0
12640 -234626 -475901 -552582 -527822 -246989 -488298 0
12641 -228171 -470793 -548894 -537615 -244211 -466032 0
12642 -224728 -468516 -547162 -545731 -243210 -451464 0
12643 -250630 -503927 -558702 -522891 -255266 -535102 0
12644 -241982 -496245 -554702 -523479 -249276 -520174 0
12645 -233856 -491537 -550732 -528762 -244362 -503002 0
12646 -227487 -489557 -547048 -536851 -241132 -486110 0
12647 -224050 -489626 -545139 -543827 -239805 -475182 0
12648 -250081 -512300 -556457 -525981 -253829 -539028 0
12649 -241987 -506839 -552548 -525729 -247757 -527888 0
12650 -234461 -504598 -548797 -529535 -242652 -515669 0
12651 -228539 -505221 -545099 -535900 -239091 -503868 0
12652 -225392 -507442 -542913 -541696 -237527 -496525 0
12653 -250356 -519196 -554257 -528656 -253198 -541955 0
12654 -242954 -515248 -550434 -527612 -247208 -533817 0
12655 -236201 -514622 -546912 -530016 -242106 -525613 0
12656 -230950 -517075 -543262 -534729 -238445 -518113 0
12657 -228236 -521163 -540557 -539340 -236778 -513838 0
12658 -251244 -524538 -552100 -530779 -253276 -543827 0
12659 -244618 -521429 -548398 -528997 -247557 -537891 0
12660 -238717 -521525 -545208 -530124 -242678 -532648 0
12661 -234232 -524755 -541865 -533326 -239145 -528381 0
12662 -232024 -530337 -538462 -536834 -237544 -526447 0
12663 -252587 -528424 -550014 -532331 -253962 -544732 0
12664 -246762 -525568 -546456 -529865 -248672 -540249 0
12665 -241751 -525601 -543753 -529887 -244231 -536987 0
12666 -238079 -528404 -541277 -531795 -241064 -534900 0
12667 -236412 -533336 -538844 -534347 -239699 -534545 0
12668 -254224 -531047 -548005 -533354 -255106 -544816 0
12669 -249157 -528018 -544586 -530261 -250329 -541170 0
12670 -244984 -527444 -542413 -529344 -246442 -539056 0
12671 -242082 -529023 -541087 -530181 -243772 -538240 0
12672 -240921 -531757 -540820 -531950 -242737 -538811 0
12673 -255994 -532646 -546066 -533919 -256533 -544253 0
12674 -251598 -529197 -542732 -530263 -252279 -540985 0
12675 -248152 -527814 -540949 -528562 -248957 -539396 0
12676 -245915 -528180 -540442 -528541 -246807 -539188 0
12677 -245183 -529648 -541170 -529695 -246113 -540193 0
12678 -257759 -533464 -544186 -534113 -258072 -543223 0
12679 -253927 -529510 -540838 -529963 -254301 -540011 0
12680 -251074 -527368 -539211 -527622 -251491 -538539 0
12681 -249368 -526840 -539048 -526937 -249807 -538512 0
12682 -248967 -527612 -540084 -527622 -249408 -539632 0
12683 -259424 -533730 -542371 -534028 -259597 -541900 0
12684 -256030 -529286 -538897 -529450 -256224 -538541 0
12685 -253640 -526534 -537211 -526600 -253841 -536943 0
12686 -252338 -525393 -537047 -525410 -252536 -536831 0
12687 -252184 -525753 -538087 -525754 -252373 -537897 0
12688 -260923 -533620 -540608 -533738 -261013 -540400 0
12689 -257867 -528760 -536927 -528804 -257960 -536790 0
12690 -255816 -525547 -535028 -525555 -255904 -534931 0
12691 -254806 -523995 -534696 -523995 -254885 -534617 0
12692 -254825 -524101 -535622 -524101 -254896 -535552 0
12693 -262225 -533277 -538913 -533312 -262269 -538833 0
12694 -259418 -528085 -534974 -528090 -259460 -534928 0
12695 -257607 -524538 -532797 -524538 -257642 -532763 0
12696 -256796 -522711 -532224 -522712 -256822 -532196 0
12697 -256929 -522651 -532984 -522652 -256949 -532963 0
12698 -263334 -532805 -537306 -532810 -263355 -537280 0
12699 -260693 -527356 -533087 -527356 -260710 -533069 0
12700 -259038 -523567 -530606 -523574 -259049 -530588 0
12701 -258353 -521553 -529766 -521560 -258359 -529753 0
12702 -258558 -521389 -530361 -521391 -258561 -530356 0
12703 -264239 -532263 -535789 -532263 -264249 -535779 0
12704 -261710 -526625 -531294 -526632 -261718 -531280 0
12705 -260154 -522668 -528526 -522683 -260158 -528507 0
12706 -259540 -520526 -527429 -520539 -259542 -527415 0
12707 -259781 -520293 -527864 -520295 -259781 -527861 0
12708 -264963 -531701 -534379 -531706 -264969 -534367 0
12709 -262495 -525919 -529620 -525934 -262500 -529600 0
12710 -260998 -521852 -526599 -521873 -261001 -526574 0
12711 -260417 -519627 -525278 -519642 -260419 -525261 0
12712 -260665 -519345 -525564 -519349 -260668 -525558 0
12713 -265528 -531144 -533077 -531158 -265533 -533058 0
12714 -263088 -525260 -528080 -525280 -263093 -528054 0
12715 -261600 -521109 -524823 -521133 -261605 -524794 0
12716 -261032 -518839 -523325 -518854 -261037 -523305 0
12717 -261278 -518529 -523488 -518533 -261283 -523478 0
12718 -265950 -530614 -531906 -530637 -265956 -531878 0
12719 -263513 -524655 -526689 -524678 -263520 -526660 0
12720 -262017 -520447 -523221 -520470 -262024 -523190 0
12721 -261430 -518142 -521558 -518156 -261438 -521536 0
12722 -261661 -517819 -521633 -517822 -261670 -521620 0
12723 -266249 -530112 -530844 -530142 -266256 -530807 0
12724 -263797 -524102 -525432 -524123 -263805 -525402 0
12725 -262278 -519861 -521796 -519880 -262287 -521767 0
12726 -261663 -517534 -519995 -517546 -261674 -519973 0
12727 -261879 -517207 -519996 -517210 -261890 -519982 0
12728 -266449 -529627 -529910 -529682 -266457 -529847 0
12729 -263965 -523603 -524314 -523621 -263975 -524287 0
12730 -262410 -519337 -520529 -519351 -262420 -520504 0
12731 -261766 -517004 -518617 -517012 -261778 -518597 0
12732 -261962 -516674 -518557 -516678 -261974 -518541 0
12733 -266563 -528983 -529281 -529260 -266572 -528997 0
12734 -264044 -523151 -523333 -523169 -264054 -523305 0
12735 -262449 -518876 -519415 -518883 -262460 -519396 0
12736 -261766 -516535 -517401 -516540 -261778 -517384 0
12737 -261936 -516206 -517290 -516209 -261949 -517274 0
12738 -266606 -528243 -528880 -528872 -266614 -528242 0
12739 -264050 -522447 -522770 -522762 -264060 -522444 0
12740 -262411 -518437 -518480 -518471 -262422 -518435 0
12741 -261689 -516125 -516348 -516128 -261701 -516333 0
12742 -261836 -515800 -516195 -515803 -261849 -516179 0
12743 -266598 -527573 -528532 -528521 -266606 -527576 0
12744 -264001 -521679 -522413 -522398 -264011 -521685 0
12745 -262322 -517596 -518117 -518107 -262333 -517595 0
12746 -261560 -515445 -515774 -515771 -261572 -515436 0
12747 -261677 -515252 -515454 -515452 -261689 -515242 0
12748 -266549 -526982 -528225 -528205 -266557 -526993 0
12749 -263906 -521000 -522096 -522070 -263915 -521017 0
12750 -262183 -516860 -517803 -517783 -262194 -516869 0
12751 -261386 -514664 -515462 -515456 -261397 -514660 0
12752 -261479 -514441 -515144 -515144 -261491 -514430 0
12753 -266460 -526463 -527949 -527918 -266468 -526485 0
12754 -263776 -520415 -521818 -521779 -263785 -520445 0
12755 -262018 -516226 -517528 -517499 -262028 -516245 0
12756 -261186 -513996 -515192 -515181 -261196 -513996 0
12757 -261255 -513742 -514874 -514874 -261266 -513732 0
12758 -266353 -526005 -527706 -527663 -266360 -526041 0
12759 -263630 -519909 -521574 -521523 -263639 -519952 0
12760 -261833 -515678 -517286 -517248 -261842 -515708 0
12761 -260970 -513417 -514955 -514939 -260979 -513422 0
12762 -261018 -513148 -514640 -514640 -261029 -513138 0
12763 -266229 -525606 -527489 -527433 -266236 -525655 0
12764 -263472 -519469 -521360 -521296 -263480 -519526 0
12765 -261638 -515210 -517077 -517029 -261647 -515250 0
12766 -260746 -512922 -514749 -514729 -260755 -512933 0
12767 -260775 -512635 -514434 -514434 -260784 -512627 0
12768 -266092 -525260 -527298 -527228 -266098 -525324 0
12769 -263304 -519090 -521173 -521095 -263311 -519161 0
12770 -261439 -514795 -516889 -516832 -261447 -514845 0
12771 -260519 -512493 -514566 -514542 -260527 -512508 0
12772 -260530 -512196 -514253 -514252 -260538 -512189 0
12773 -265951 -524963 -527133 -527048 -265956 -525043 0
12774 -263135 -518763 -521009 -520918 -263141 -518848 0
12775 -261238 -514446 -516728 -516662 -261245 -514506 0
12776 -260294 -512127 -514406 -514378 -260301 -512148 0
12777 -260290 -511822 -514095 -514093 -260297 -511816 0
12778 -265808 -524707 -526989 -526888 -265813 -524803 0
12779 -262962 -518485 -520866 -520762 -262968 -518584 0
12780 -261037 -514149 -516586 -516511 -261042 -514218 0
12781 -260072 -511816 -514265 -514233 -260078 -511842 0
12782 -260059 -511509 -513958 -513956 -260065 -511505 0
12783 -265664 -524482 -526861 -526745 -265669 -524593 0
12784 -262796 -518245 -520742 -520625 -262800 -518358 0
12785 -260849 -513891 -516461 -516379 -260854 -513968 0
12786 -259864 -511547 -514143 -514107 -259869 -511577 0
12787 -259831 -511237 -513833 -513831 -259836 -511234 0
12788 -265529 -524290 -526752 -526622 -265533 -524416 0
12789 -262637 -518037 -520634 -520504 -262641 -518163 0
12790 -260670 -513678 -516357 -516266 -260675 -513764 0
12791 -259665 -511323 -514037 -513998 -259669 -511358 0
12792 -259623 -511007 -513726 -513724 -259628 -511005 0
12793 -265400 -524124 -526659 -526514 -265403 -524266 0
12794 -262485 -517854 -520539 -520396 -262489 -517993 0
12795 -260500 -513486 -516263 -516164 -260504 -513582 0
12796 -259480 -511132 -513945 -513903 -259484 -511170 0
12797 -259428 -510820 -513635 -513632 -259432 -510819 0
12798 -265274 -523977 -526574 -526416 -265277 -524132 0
12799 -262343 -517697 -520456 -520302 -262346 -517848 0
12800 -260341 -513328 -516182 -516075 -260344 -513431 0
12801 -259306 -510973 -513865 -513820 -259310 -511014 0
12802 -259248 -510664 -513556 -513553 -259252 -510664 0
12803 -265157 -523857 -526504 -526333 -265159 -524026 0
12804 -262211 -517569 -520387 -520222 -262214 -517731 0
12805 -260196 -513199 -516113 -515999 -260199 -513311 0
12806 -259150 -510837 -513796 -513749 -259152 -510881 0
12807 -259088 -510530 -513487 -513484 -259091 -510530 0
12808 -265052 -523753 -526445 -526262 -265053 -523935 0
12809 -262093 -517462 -520328 -520154 -262095 -517634 0
12810 -260066 -513089 -516054 -515934 -260068 -513207 0
12811 -259009 -510723 -513736 -513688 -259011 -510769 0
12812 -258940 -510422 -513429 -513425 -258942 -510424 0
12813 -264957 -523666 -526394 -526201 -264959 -523858 0
12814 -261988 -517375 -520280 -520096 -261989 -517557 0
12815 -259948 -512998 -516004 -515878 -259949 -513122 0
12816 -258883 -510633 -513686 -513635 -258884 -510682 0
12817 -258809 -510329 -513380 -513375 -258811 -510332 0
12818 -264872 -523593 -526351 -526148 -264873 -523795 0
12819 -261893 -517299 -520237 -520046 -261894 -517489 0
12820 -259844 -512921 -515962 -515831 -259845 -513050 0
12821 -258770 -510558 -513643 -513589 -258771 -510610 0
12822 -258696 -510255 -513338 -513334 -258697 -510258 0
12823 -264801 -523534 -526317 -526105 -264802 -523745 0
12824 -261813 -517236 -520205 -520006 -261814 -517434 0
12825 -259754 -512856 -515925 -515790 -259754 -512990 0
12826 -258678 -510496 -513607 -513552 -258679 -510550 0
